"crs_name","crs_id"
"GERMAN118N","215450"
"GERMAN120","217436"
"GERMAN120N","214156"
"GERMAN120Q","213561"
"GERMAN121","217400"
"GERMAN123","213565"
"GERMAN124","208330"
"GERMAN126","216192"
"GERMAN127","216195"
"GERMAN128N","212534"
"GERMAN130N","215448"
"GERMAN131","208354"
"GERMAN132","211523"
"GERMAN133","213827"
"GERMAN137","215528"
"GERMAN140","216193"
"GERMAN150","216217"
"GERMAN154","214451"
"GERMAN166","217885"
"GERMAN181","204034"
"GERMAN182","213570"
"GERMAN184","213566"
"GERMAN191","214416"
"GERMAN199","213808"
"GERMAN200","215472"
"GERMAN217","215496"
"GERMAN218","214369"
"GERMAN220","213562"
"GERMAN221","213569"
"GERMAN222","213572"
"GERMAN223","215447"
"GERMAN239","217337"
"GERMAN240","217190"
"GERMAN245","213571"
"GERMAN246","214146"
"GERMAN250","213443"
"GERMAN251","217366"
"GERMAN252","217493"
"GERMAN258","216196"
"GERMAN262","214152"
"GERMAN262A","214401"
"GERMAN264","214151"
"GERMAN264A","214400"
"GERMAN271","214169"
"GERMAN282","213563"
"GERMAN283","216279"
"GERMAN284","214483"
"GERMAN285","214410"
"GERMAN289","215529"
"GERMAN298","213809"
"GERMAN310A","214320"
"GERMAN320","213562"
"GERMAN321","213569"
"GERMAN322","213572"
"GERMAN354","214451"
"GERMAN369","117816"
"GERMAN382","213563"
"GERMAN384","217982"
"GERMAN397","214403"
"GERMAN398","213811"
"GERMAN399","213815"
"GERMAN802","213816"
"GERMAN109","218128"
"GERMAN119","218131"
"GERMAN128","218455"
"GERMAN129","218392"
"GERMAN136","218130"
"GERMAN151","218129"
"GERMAN175","218539"
"GERMAN177","219241"
"GERMAN208","218696"
"GERMAN230","218165"
"GERMAN231","218164"
"GERMAN232","218163"
"GERMAN244","218127"
"GERMAN255","218390"
"GERMAN266","218391"
"GERMAN319","218131"
"GERMAN328","218455"
"GERMAN330","218165"
"GERMAN331","218164"
"GERMAN332","218163"
"GERMAN336","218130"
"GERMAN344","218127"
"GERMAN351","218129"
"GERMAN60N","219268"
"GERMAN120A","219336"
"GERMAN120B","219682"
"GERMAN120C","219662"
"GERMAN144","219345"
"GERMAN147","219326"
"GERMAN157","219546"
"GERMAN165","219550"
"GERMAN170","219337"
"GERMAN248","219552"
"GERMAN267","219466"
"GERMAN275","219344"
"GERMAN347","219326"
"GERMAN348","219552"
"GERMAN350","216217"
"GERMAN357","219546"
"GERMAN367","219466"
"GERMAN370","219337"
"GERMAN13Q","220691"
"GERMAN75N","220496"
"GERMAN97","220518"
"GERMAN101","216218"
"GERMAN111","220803"
"GERMAN141","220797"
"GERMAN155","220682"
"GERMAN213","220254"
"GERMAN216","220678"
"GERMAN241","220494"
"GERMAN249","220683"
"GERMAN251A","220728"
"GERMAN253","220959"
"GERMAN256","220681"
"GERMAN270","220680"
"GERMAN281","220679"
"GERMAN288","220690"
"GERMAN313","220254"
"GERMAN316","220678"
"GERMAN343","220312"
"GERMAN349","220683"
"GERMAN356","220681"
"GERMAN388","220690"
"GERMAN680","220677"
"GERMAN57N","221645"
"GERMAN68N","221649"
"GERMAN120D","221646"
"GERMAN125","221657"
"GERMAN141A","221666"
"GERMAN174","221662"
"GERMAN188","220690"
"GERMAN260","222030"
"GERMAN265","222291"
"GERMAN277","222032"
"GERMAN283A","209152"
"GERMAN325","221657"
"GERMAN353","220959"
"GERMAN374","221662"
"GERMAN383A","209152"
"GERMAN396","221665"
"GERMAN106","222887"
"GERMAN115","222892"
"GERMAN135","222581"
"GERMAN141C","222580"
"GERMAN142","222350"
"GERMAN185","223144"
"GERMAN189","223102"
"GERMAN206","222887"
"GERMAN215","222892"
"GERMAN235","222581"
"GERMAN237","222551"
"GERMAN261","222584"
"GERMAN268","222353"
"GERMAN286","222352"
"GERMAN342","222350"
"GERMAN358","222940"
"GERMAN361","222584"
"GERMAN130A","223502"
"GERMAN144","223569"
"GERMAN263","223493"
"GERMAN280","223492"
"GERMAN287","223391"
"GERMAN344","223569"
"GERMAN363","223493"
"GLOBAL101","217019"
"GLOBAL105","217813"
"GLOBAL220","216322"
"GLOBAL249A","211711"
"GLOBAL249B","212740"
"GLOBAL249C","212741"
"GLOBAL250","214092"
"GLOBAL190","218885"
"GLOBAL191","219004"
"GLOBAL199","219015"
"GLOBAL390","218885"
"GLOBAL391","218995"
"GLOBAL106","219304"
"GLOBAL135","219636"
"GLOBAL136","219983"
"GLOBAL137","217389"
"GLOBAL145","220090"
"GLOBAL30","221137"
"GLOBAL138","220855"
"GLOBAL139","220856"
"GLOBAL230","221137"
"GLOBAL238","220855"
"GLOBAL110","221467"
"GLOBAL120","221492"
"GLOBAL133","221703"
"GLOBAL134","221702"
"GLOBAL157","221593"
"GLOBAL211","221467"
"GLOBAL233","221703"
"GLOBAL234","221702"
"GLOBAL102","222538"
"GLOBAL104","222648"
"GLOBAL150N","222596"
"GLOBAL190","222539"
"GLOBAL210","222538"
"GLOBAL232","222539"
"GLOBAL50","223818"
"GLOBAL125","223735"
"GLOBAL193","205497"
"GLOBAL225","223735"
"GLOBAL390","205497"
"GSBGEN111Q","209081"
"GSBGEN112Q","212680"
"GSBGEN113N","215636"
"GSBGEN208","207871"
"GSBGEN259","212241"
"GSBGEN299","100822"
"GSBGEN305","217507"
"GSBGEN306","100846"
"GSBGEN314","213694"
"GSBGEN315","208105"
"GSBGEN317","215243"
"GSBGEN319","216224"
"GSBGEN322","215821"
"GSBGEN324","215301"
"GSBGEN332","215822"
"GSBGEN334","207182"
"GSBGEN335","216393"
"GSBGEN336","212294"
"GSBGEN340","212221"
"GSBGEN343","216948"
"GSBGEN345","217324"
"GSBGEN346","102088"
"GSBGEN347","215873"
"GSBGEN348","102015"
"GSBGEN349","209213"
"GSBGEN350","140005"
"GSBGEN355","217017"
"GSBGEN356","207844"
"GSBGEN360","201093"
"GSBGEN363","212243"
"GSBGEN373","217030"
"GSBGEN377","217773"
"GSBGEN380","214052"
"GSBGEN381","201360"
"GSBGEN390","101105"
"GSBGEN392","216585"
"GSBGEN393","215823"
"GSBGEN507","212885"
"GSBGEN511","217599"
"GSBGEN514","216178"
"GSBGEN515","209405"
"GSBGEN518","215247"
"GSBGEN520","207229"
"GSBGEN523","217326"
"GSBGEN524","213855"
"GSBGEN526","215505"
"GSBGEN527","215511"
"GSBGEN531","211077"
"GSBGEN532","212218"
"GSBGEN541","216571"
"GSBGEN543","213026"
"GSBGEN550","203599"
"GSBGEN551","211656"
"GSBGEN552","215874"
"GSBGEN552","207222"
"GSBGEN553","215130"
"GSBGEN554","207223"
"GSBGEN557","211980"
"GSBGEN561","203668"
"GSBGEN562","203669"
"GSBGEN564","210864"
"GSBGEN565","208442"
"GSBGEN566","210072"
"GSBGEN568","210024"
"GSBGEN571","209522"
"GSBGEN574","216323"
"GSBGEN575","210851"
"GSBGEN576","215118"
"GSBGEN579","217202"
"GSBGEN587","213503"
"GSBGEN589","217347"
"GSBGEN598","206790"
"GSBGEN622","217309"
"GSBGEN641","205591"
"GSBGEN645","208443"
"GSBGEN646","101355"
"GSBGEN675","217307"
"GSBGEN691","101403"
"GSBGEN692","101406"
"GSBGEN697","216034"
"GSBGEN698","208072"
"GSBGEN699","208073"
"GSBGEN802","101410"
"GSBGEN323","218630"
"GSBGEN337","217791"
"GSBGEN367","218229"
"GSBGEN383","218239"
"GSBGEN503","218230"
"GSBGEN528","218224"
"GSBGEN533","218651"
"GSBGEN539","218775"
"GSBGEN569","218716"
"GSBGEN585","218717"
"GSBGEN641","218937"
"GSBGEN114Q","219795"
"GSBGEN339","219889"
"GSBGEN352","219742"
"GSBGEN370","219725"
"GSBGEN595","220062"
"GSBGEN312","220917"
"GSBGEN501","221181"
"GSBGEN508","220902"
"GSBGEN513","221097"
"GSBGEN546","220916"
"GSBGEN578","221196"
"GSBGEN596","220900"
"GSBGEN307","222377"
"GSBGEN310","221866"
"GSBGEN316","222378"
"GSBGEN333","221626"
"GSBGEN368","221456"
"GSBGEN382","222217"
"GSBGEN490","222375"
"GSBGEN495","222376"
"GSBGEN498","222526"
"GSBGEN499","201723"
"GSBGEN534","213694"
"GSBGEN538","221857"
"GSBGEN544","222202"
"GSBGEN559","222097"
"GSBGEN309","223044"
"GSBGEN346","222904"
"GSBGEN496","223163"
"GSBGEN527","223075"
"GSBGEN535","223024"
"GSBGEN581","222692"
"GSBGEN587","223244"
"GSBGEN597","223157"
"GSBGEN599","223030"
"GSBGEN357","223629"
"GSBGEN392","223365"
"GSBGEN394","223719"
"GSBGEN505","223372"
"GSBGEN570","223670"
"GSBGEN580","223571"
"GSBGEN593","223560"
"HISTORY1A","215605"
"HISTORY1B","214629"
"HISTORY1C","216828"
"HISTORY3","216017"
"HISTORY3B","217458"
"HISTORY4","216849"
"HISTORY4N","212016"
"HISTORY4S","216839"
"HISTORY5C","213152"
"HISTORY5W","214681"
"HISTORY6S","216860"
"HISTORY6W","216366"
"HISTORY7E","216050"
"HISTORY7W","216367"
"HISTORY8N","216932"
"HISTORY10B","209847"
"HISTORY10C","210889"
"HISTORY10N","213071"
"HISTORY10SC","213248"
"HISTORY11N","210964"
"HISTORY11SC","209138"
"HISTORY11W","212808"
"HISTORY12","215861"
"HISTORY12N","208506"
"HISTORY13","216018"
"HISTORY15D","215976"
"HISTORY15N","215493"
"HISTORY16N","216865"
"HISTORY17N","213088"
"HISTORY20A","209834"
"HISTORY20N","204410"
"HISTORY25","216410"
"HISTORY25N","217102"
"HISTORY30C","209867"
"HISTORY30N","215507"
"HISTORY31","211070"
"HISTORY34A","209846"
"HISTORY34S","216876"
"HISTORY36N","114912"
"HISTORY38A","210944"
"HISTORY39","209841"
"HISTORY40","209844"
"HISTORY40A","213455"
"HISTORY41Q","212269"
"HISTORY42S","214664"
"HISTORY44","213429"
"HISTORY44Q","205556"
"HISTORY45B","209822"
"HISTORY46N","208581"
"HISTORY47","209829"
"HISTORY47N","215537"
"HISTORY48","112356"
"HISTORY48Q","114932"
"HISTORY48S","216842"
"HISTORY49C","212216"
"HISTORY50A","209906"
"HISTORY50B","209907"
"HISTORY50C","209908"
"HISTORY50K","215018"
"HISTORY50N","215492"
"HISTORY54N","208718"
"HISTORY54Q","216832"
"HISTORY54S","216862"
"HISTORY55N","216791"
"HISTORY55Q","215582"
"HISTORY57E","215694"
"HISTORY60N","214587"
"HISTORY63N","215490"
"HISTORY64","114957"
"HISTORY65D","215568"
"HISTORY66","115156"
"HISTORY69Q","217516"
"HISTORY69S","216857"
"HISTORY70","114974"
"HISTORY70A","209831"
"HISTORY71S","214669"
"HISTORY73","216903"
"HISTORY73S","216856"
"HISTORY74","214625"
"HISTORY74S","214665"
"HISTORY78N","214590"
"HISTORY78Q","217693"
"HISTORY81B","213019"
"HISTORY82C","210957"
"HISTORY83S","216840"
"HISTORY84","215544"
"HISTORY85B","212057"
"HISTORY86S","216837"
"HISTORY87","213149"
"HISTORY90","215545"
"HISTORY91D","209836"
"HISTORY92A","114989"
"HISTORY93","209864"
"HISTORY94B","209821"
"HISTORY95","209820"
"HISTORY95C","209888"
"HISTORY95N","208658"
"HISTORY96","209835"
"HISTORY98","209838"
"HISTORY98N","214583"
"HISTORY101","112351"
"HISTORY102","115013"
"HISTORY102A","204128"
"HISTORY102C","216868"
"HISTORY103D","210405"
"HISTORY103E","204429"
"HISTORY103F","213315"
"HISTORY104","216849"
"HISTORY104D","123089"
"HISTORY105C","213147"
"HISTORY106A","207836"
"HISTORY106B","204331"
"HISTORY107E","216050"
"HISTORY109E","216595"
"HISTORY110B","115006"
"HISTORY110C","115007"
"HISTORY112","215869"
"HISTORY113","215092"
"HISTORY114","212398"
"HISTORY115D","215976"
"HISTORY116N","213414"
"HISTORY120A","115056"
"HISTORY120B","115057"
"HISTORY120C","115058"
"HISTORY126B","116364"
"HISTORY130A","211292"
"HISTORY131","211070"
"HISTORY132","207427"
"HISTORY134A","207710"
"HISTORY137","115114"
"HISTORY137A","208668"
"HISTORY138A","207896"
"HISTORY139","203787"
"HISTORY140","204438"
"HISTORY140A","208579"
"HISTORY144","204437"
"HISTORY145A","205533"
"HISTORY145B","115149"
"HISTORY146","216177"
"HISTORY147","209828"
"HISTORY148","112356"
"HISTORY149C","207701"
"HISTORY150A","115190"
"HISTORY150B","115191"
"HISTORY150C","115192"
"HISTORY151","215016"
"HISTORY152","206673"
"HISTORY152E","213523"
"HISTORY153","216082"
"HISTORY154","204459"
"HISTORY154D","213831"
"HISTORY155","216083"
"HISTORY156","113298"
"HISTORY156G","207834"
"HISTORY157","212076"
"HISTORY158B","101572"
"HISTORY158C","101503"
"HISTORY161","115206"
"HISTORY163","207485"
"HISTORY164C","209832"
"HISTORY165","205542"
"HISTORY165D","215943"
"HISTORY166","115156"
"HISTORY166B","211293"
"HISTORY167A","214179"
"HISTORY168","115196"
"HISTORY170","115213"
"HISTORY170B","212175"
"HISTORY172A","215121"
"HISTORY173","216903"
"HISTORY174","214626"
"HISTORY177D","216149"
"HISTORY181B","115230"
"HISTORY182C","209883"
"HISTORY184","215613"
"HISTORY185B","115235"
"HISTORY187","213131"
"HISTORY187D","211090"
"HISTORY190","215545"
"HISTORY191D","209681"
"HISTORY193","205538"
"HISTORY194B","115251"
"HISTORY195","203316"
"HISTORY195C","115253"
"HISTORY195X","214737"
"HISTORY196","207436"
"HISTORY197","206217"
"HISTORY198","206431"
"HISTORY198G","211811"
"HISTORY201","206748"
"HISTORY201A","213070"
"HISTORY201C","202097"
"HISTORY201E","216848"
"HISTORY201J","217521"
"HISTORY202","204467"
"HISTORY202B","214582"
"HISTORY202G","212170"
"HISTORY203","214594"
"HISTORY203C","214956"
"HISTORY203D","214796"
"HISTORY203E","211069"
"HISTORY203G","216939"
"HISTORY203J","216825"
"HISTORY203K","216747"
"HISTORY204","214596"
"HISTORY204D","216884"
"HISTORY204E","115372"
"HISTORY204G","115291"
"HISTORY205A","212015"
"HISTORY205E","216855"
"HISTORY205G","213075"
"HISTORY206A","214593"
"HISTORY207","201141"
"HISTORY207B","213399"
"HISTORY207C","210946"
"HISTORY207G","217087"
"HISTORY208","115298"
"HISTORY208B","206436"
"HISTORY208D","213072"
"HISTORY208S","208545"
"HISTORY209B","209542"
"HISTORY209C","207555"
"HISTORY209D","207383"
"HISTORY209S","208591"
"HISTORY212","215988"
"HISTORY214D","212224"
"HISTORY215","216864"
"HISTORY216","215979"
"HISTORY217S","215980"
"HISTORY219C","215206"
"HISTORY220G","206838"
"HISTORY221A","115338"
"HISTORY221B","115340"
"HISTORY222","215547"
"HISTORY223","202992"
"HISTORY223E","217823"
"HISTORY224A","115348"
"HISTORY224C","212766"
"HISTORY224D","205753"
"HISTORY226E","213613"
"HISTORY227","115370"
"HISTORY227D","216375"
"HISTORY228","201521"
"HISTORY230A","207375"
"HISTORY230C","213087"
"HISTORY230D","210868"
"HISTORY231C","216251"
"HISTORY231E","215684"
"HISTORY232A","115686"
"HISTORY232B","214036"
"HISTORY232D","208563"
"HISTORY232F","211064"
"HISTORY233C","206709"
"HISTORY233F","205549"
"HISTORY233G","208702"
"HISTORY233K","209919"
"HISTORY234","211331"
"HISTORY234G","215550"
"HISTORY235","215665"
"HISTORY235C","215543"
"HISTORY235G","217556"
"HISTORY236","205554"
"HISTORY236B","209718"
"HISTORY236F","216022"
"HISTORY237F","217364"
"HISTORY237K","216229"
"HISTORY238G","215607"
"HISTORY239E","216190"
"HISTORY239F","205612"
"HISTORY239H","208665"
"HISTORY239K","216179"
"HISTORY240","215603"
"HISTORY241K","217186"
"HISTORY243C","207880"
"HISTORY243G","205558"
"HISTORY243S","204420"
"HISTORY244","215860"
"HISTORY244C","206559"
"HISTORY245","216176"
"HISTORY245G","115470"
"HISTORY246","208609"
"HISTORY246E","216481"
"HISTORY247","216482"
"HISTORY248S","115471"
"HISTORY249S","205817"
"HISTORY250A","207602"
"HISTORY250E","215588"
"HISTORY252","216882"
"HISTORY252B","214833"
"HISTORY252K","213396"
"HISTORY253D","209843"
"HISTORY254","204422"
"HISTORY254D","215714"
"HISTORY254G","215589"
"HISTORY255","206441"
"HISTORY255E","209431"
"HISTORY256","115561"
"HISTORY256G","213844"
"HISTORY257","216883"
"HISTORY257C","203308"
"HISTORY258","115530"
"HISTORY258E","101640"
"HISTORY259A","115484"
"HISTORY259E","216895"
"HISTORY260","115504"
"HISTORY261","208770"
"HISTORY261G","213854"
"HISTORY264G","213397"
"HISTORY265","115529"
"HISTORY266C","213467"
"HISTORY267A","216869"
"HISTORY267E","215586"
"HISTORY269","214617"
"HISTORY271","215658"
"HISTORY272E","215660"
"HISTORY273","205745"
"HISTORY273E","217513"
"HISTORY274E","216023"
"HISTORY275B","213513"
"HISTORY276","203274"
"HISTORY278S","215584"
"HISTORY279","115574"
"HISTORY279D","215567"
"HISTORY281A","207973"
"HISTORY282","208538"
"HISTORY282F","215010"
"HISTORY283","203275"
"HISTORY284F","212055"
"HISTORY284K","217041"
"HISTORY286","201527"
"HISTORY287C","214933"
"HISTORY288","115596"
"HISTORY288D","216436"
"HISTORY290","216901"
"HISTORY291A","206328"
"HISTORY291G","213073"
"HISTORY292D","204443"
"HISTORY292F","208602"
"HISTORY293A","215583"
"HISTORY293B","208793"
"HISTORY293D","208771"
"HISTORY293E","215546"
"HISTORY294D","216494"
"HISTORY295F","208600"
"HISTORY295J","201999"
"HISTORY296","203749"
"HISTORY296F","215177"
"HISTORY297","214794"
"HISTORY297F","216165"
"HISTORY299A","115262"
"HISTORY299B","115263"
"HISTORY299C","115264"
"HISTORY299D","211813"
"HISTORY299H","115268"
"HISTORY299M","115269"
"HISTORY299P","216502"
"HISTORY299S","115272"
"HISTORY299T","216889"
"HISTORY299X","115304"
"HISTORY301","206748"
"HISTORY301A","213070"
"HISTORY301E","216848"
"HISTORY301J","217521"
"HISTORY302B","214582"
"HISTORY302G","212170"
"HISTORY302J","217941"
"HISTORY303","214594"
"HISTORY303C","214934"
"HISTORY303D","214796"
"HISTORY303F","203310"
"HISTORY303G","216939"
"HISTORY303J","216825"
"HISTORY303K","216742"
"HISTORY304","115651"
"HISTORY304D","216884"
"HISTORY304G","115291"
"HISTORY305","115657"
"HISTORY305A","212015"
"HISTORY305C","215674"
"HISTORY305E","216855"
"HISTORY305G","213075"
"HISTORY306A","214593"
"HISTORY306D","209720"
"HISTORY306E","204467"
"HISTORY306F","209680"
"HISTORY306G","210873"
"HISTORY306K","210048"
"HISTORY307A","206672"
"HISTORY307C","210946"
"HISTORY307E","115372"
"HISTORY307G","217087"
"HISTORY308","201141"
"HISTORY308B","206436"
"HISTORY308D","213072"
"HISTORY308F","217125"
"HISTORY309A","207383"
"HISTORY309B","209542"
"HISTORY309C","207555"
"HISTORY309E","205611"
"HISTORY309F","207702"
"HISTORY309G","208885"
"HISTORY311A","207505"
"HISTORY311G","208615"
"HISTORY311K","217829"
"HISTORY312","215988"
"HISTORY314D","212224"
"HISTORY315","216112"
"HISTORY316","215979"
"HISTORY319B","209819"
"HISTORY319C","215206"
"HISTORY320G","206838"
"HISTORY321A","115711"
"HISTORY321B","204446"
"HISTORY323","202992"
"HISTORY323B","201530"
"HISTORY323E","217823"
"HISTORY324C","212766"
"HISTORY324F","208612"
"HISTORY326A","214965"
"HISTORY326C","210598"
"HISTORY326E","213613"
"HISTORY327","115370"
"HISTORY327D","216375"
"HISTORY328","201521"
"HISTORY330","115758"
"HISTORY330A","207570"
"HISTORY330D","210868"
"HISTORY330F","208584"
"HISTORY331C","115753"
"HISTORY331D","115755"
"HISTORY331E","215684"
"HISTORY332A","115686"
"HISTORY332B","115326"
"HISTORY332C","216251"
"HISTORY332D","208563"
"HISTORY332F","201980"
"HISTORY332G","115334"
"HISTORY333C","206709"
"HISTORY333K","209919"
"HISTORY334","211331"
"HISTORY334F","211319"
"HISTORY334G","215550"
"HISTORY335","216830"
"HISTORY335C","215543"
"HISTORY335G","217556"
"HISTORY336","205741"
"HISTORY336B","209718"
"HISTORY336E","215902"
"HISTORY336F","216022"
"HISTORY337","115114"
"HISTORY337C","202817"
"HISTORY337F","217364"
"HISTORY337K","216229"
"HISTORY338A","204481"
"HISTORY338B","205544"
"HISTORY338G","215607"
"HISTORY339F","205612"
"HISTORY339H","209878"
"HISTORY340","215603"
"HISTORY341K","217186"
"HISTORY342","209853"
"HISTORY343C","207880"
"HISTORY343G","205558"
"HISTORY344","215876"
"HISTORY344F","216827"
"HISTORY345","216176"
"HISTORY345A","115821"
"HISTORY345B","115811"
"HISTORY346","208609"
"HISTORY346E","216481"
"HISTORY347","216482"
"HISTORY348D","115470"
"HISTORY351A","216893"
"HISTORY351B","216350"
"HISTORY351C","216416"
"HISTORY351D","216894"
"HISTORY351E","216349"
"HISTORY351F","216417"
"HISTORY352","216882"
"HISTORY352B","206673"
"HISTORY353D","209840"
"HISTORY354","215714"
"HISTORY356","115561"
"HISTORY356G","213844"
"HISTORY357","216883"
"HISTORY358","115530"
"HISTORY359E","216895"
"HISTORY362G","212177"
"HISTORY365","115529"
"HISTORY366B","211293"
"HISTORY369","214617"
"HISTORY370","210961"
"HISTORY371","210963"
"HISTORY372A","215122"
"HISTORY372E","215660"
"HISTORY373A","205745"
"HISTORY373E","217513"
"HISTORY374","215627"
"HISTORY375B","213515"
"HISTORY375C","213513"
"HISTORY376","203274"
"HISTORY378A","115583"
"HISTORY379","115574"
"HISTORY379D","215567"
"HISTORY381","115591"
"HISTORY382","208538"
"HISTORY382F","214937"
"HISTORY382G","212047"
"HISTORY383","203275"
"HISTORY384F","212055"
"HISTORY385A","115899"
"HISTORY385B","115900"
"HISTORY385C","115235"
"HISTORY385K","209335"
"HISTORY386","201527"
"HISTORY386B","212056"
"HISTORY387C","209861"
"HISTORY387K","211122"
"HISTORY388","115596"
"HISTORY390","216901"
"HISTORY390A","207540"
"HISTORY391","201978"
"HISTORY391A","206328"
"HISTORY391B","207561"
"HISTORY391C","210876"
"HISTORY391G","213073"
"HISTORY392B","203325"
"HISTORY392D","204443"
"HISTORY392E","114989"
"HISTORY392F","208602"
"HISTORY392G","213130"
"HISTORY393A","208833"
"HISTORY393B","208793"
"HISTORY393C","210879"
"HISTORY393D","208771"
"HISTORY393E","215546"
"HISTORY394D","216494"
"HISTORY395","203316"
"HISTORY395B","115934"
"HISTORY395F","208600"
"HISTORY395J","209845"
"HISTORY396D","115935"
"HISTORY397","214794"
"HISTORY398","212048"
"HISTORY399A","115304"
"HISTORY399E","210063"
"HISTORY399T","216889"
"HISTORY399W","115637"
"HISTORY401A","208561"
"HISTORY401B","208601"
"HISTORY406","210962"
"HISTORY414A","204457"
"HISTORY414B","204458"
"HISTORY421A","204573"
"HISTORY422A","203326"
"HISTORY422B","205752"
"HISTORY424A","115348"
"HISTORY424B","205753"
"HISTORY424C","208699"
"HISTORY430","216348"
"HISTORY430A","116007"
"HISTORY431","209736"
"HISTORY432A","211331"
"HISTORY432B","207568"
"HISTORY433A","116016"
"HISTORY433B","116017"
"HISTORY438","116134"
"HISTORY439A","207599"
"HISTORY439B","207600"
"HISTORY443A","204420"
"HISTORY444","215569"
"HISTORY444C","206559"
"HISTORY445A","205939"
"HISTORY445B","205943"
"HISTORY448A","115471"
"HISTORY448B","205817"
"HISTORY459A","216300"
"HISTORY460","116072"
"HISTORY461A","116083"
"HISTORY461B","116084"
"HISTORY471A","214627"
"HISTORY471B","214628"
"HISTORY477","215661"
"HISTORY477B","216557"
"HISTORY478","215584"
"HISTORY481","115595"
"HISTORY481A","210867"
"HISTORY486A","116106"
"HISTORY486B","205758"
"HISTORY491A","214722"
"HISTORY491B","214725"
"HISTORY492B","205759"
"HISTORY493","215583"
"HISTORY495B","204468"
"HISTORY496A","206022"
"HISTORY496B","209703"
"HISTORY497A","208788"
"HISTORY497B","208789"
"HISTORY498D","209676"
"HISTORY499X","115948"
"HISTORY802","116136"
"HISTORY3A","218441"
"HISTORY3C","217983"
"HISTORY3D","219068"
"HISTORY3E","219090"
"HISTORY5A","218007"
"HISTORY5S","218213"
"HISTORY6Q","218015"
"HISTORY7G","218374"
"HISTORY7N","218011"
"HISTORY8S","218204"
"HISTORY8W","214681"
"HISTORY9N","218082"
"HISTORY11S","218218"
"HISTORY13C","217984"
"HISTORY16","218118"
"HISTORY22","218811"
"HISTORY26SC","219013"
"HISTORY27SC","219052"
"HISTORY30A","211292"
"HISTORY32S","218203"
"HISTORY33A","209830"
"HISTORY35S","218188"
"HISTORY41S","218194"
"HISTORY46S","218212"
"HISTORY51G","218153"
"HISTORY51K","218608"
"HISTORY61N","218005"
"HISTORY64E","218255"
"HISTORY69","212101"
"HISTORY76F","218728"
"HISTORY78","218103"
"HISTORY83D","217968"
"HISTORY84N","209671"
"HISTORY84S","218225"
"HISTORY91B","214713"
"HISTORY92S","218223"
"HISTORY97","206217"
"HISTORY97S","218195"
"HISTORY105A","218007"
"HISTORY107G","218374"
"HISTORY116","218118"
"HISTORY133A","115127"
"HISTORY151D","218372"
"HISTORY151G","218153"
"HISTORY164E","218255"
"HISTORY166C","213467"
"HISTORY169","212101"
"HISTORY176F","218728"
"HISTORY178","218103"
"HISTORY183D","217968"
"HISTORY191B","214714"
"HISTORY201B","208561"
"HISTORY201K","218925"
"HISTORY202K","218150"
"HISTORY204K","217995"
"HISTORY205F","215210"
"HISTORY206E","218539"
"HISTORY208G","218462"
"HISTORY211","218117"
"HISTORY214G","218657"
"HISTORY225","218023"
"HISTORY230F","208584"
"HISTORY231A","218667"
"HISTORY231B","218688"
"HISTORY231G","210958"
"HISTORY233","202995"
"HISTORY235F","217403"
"HISTORY236E","218525"
"HISTORY237D","218014"
"HISTORY238","218009"
"HISTORY238J","218083"
"HISTORY239G","218406"
"HISTORY241G","218818"
"HISTORY242F","218376"
"HISTORY244F","216827"
"HISTORY247J","218587"
"HISTORY253F","218008"
"HISTORY255D","208730"
"HISTORY256E","218079"
"HISTORY257F","218371"
"HISTORY258B","101572"
"HISTORY259D","218326"
"HISTORY260K","214124"
"HISTORY262K","218360"
"HISTORY263D","218139"
"HISTORY270E","218022"
"HISTORY271D","218813"
"HISTORY272D","218375"
"HISTORY273C","219184"
"HISTORY281B","208595"
"HISTORY281D","218071"
"HISTORY282C","218365"
"HISTORY283G","218100"
"HISTORY285D","218473"
"HISTORY287F","218339"
"HISTORY289","213076"
"HISTORY290E","213074"
"HISTORY291E","205540"
"HISTORY292J","218395"
"HISTORY294J","218396"
"HISTORY298","218415"
"HISTORY301K","218925"
"HISTORY302K","218150"
"HISTORY311","218117"
"HISTORY315A","216864"
"HISTORY325","218023"
"HISTORY331B","115756"
"HISTORY331G","210958"
"HISTORY333","202995"
"HISTORY337D","218014"
"HISTORY338","218009"
"HISTORY341G","218818"
"HISTORY342F","218376"
"HISTORY347J","218587"
"HISTORY353F","218008"
"HISTORY354D","213831"
"HISTORY355D","208730"
"HISTORY359D","218326"
"HISTORY370E","218022"
"HISTORY373C","219184"
"HISTORY376F","218729"
"HISTORY381B","208595"
"HISTORY381D","218071"
"HISTORY382C","218365"
"HISTORY383G","218100"
"HISTORY389","213076"
"HISTORY390E","213074"
"HISTORY391E","205540"
"HISTORY398","218415"
"HISTORY399P","218981"
"HISTORY402","218013"
"HISTORY431A","218667"
"HISTORY431B","218688"
"HISTORY433F","219123"
"HISTORY469A","218072"
"HISTORY469B","218073"
"HISTORY481","218760"
"HISTORY492","203277"
"HISTORY494A","218465"
"HISTORY494B","218469"
"HISTORY495A","204465"
"HISTORY3F","213315"
"HISTORY3G","220151"
"HISTORY7D","219176"
"HISTORY7S","219540"
"HISTORY8C","219651"
"HISTORY9S","219564"
"HISTORY14N","219174"
"HISTORY22S","219650"
"HISTORY23N","219170"
"HISTORY31Q","219221"
"HISTORY37S","219539"
"HISTORY45S","219537"
"HISTORY51S","219538"
